"Date","Time","Cloud Condition","Rain Condition","Brightness Condition","Cloud Value","Cloud Sensor Temperature","Rain Value","Brightness Value","Ambient Temperature","Rain Heating Percentage","Rain Sensor Temperature","Heating Status","Switch Status","Read Cycle","Timeout Errors","Safe Status","Wind Condition","Wind Value",
"2018-06-19","22:49:00","Clear","Dry","Dark","-15,2","14,4","2688","28588","14,4","15%","19,2","","Opened","3,712","0","Safe","Calm","0,8",
"2018-06-19","22:49:10","Clear","Dry","Dark","-15,3","14,5","2688","28588","14,5","15%","19,2","","Opened","3,713","0","Safe","Calm","0,7",
"2018-06-19","22:49:20","Clear","Dry","Dark","-15,2","14,4","2688","28588","14,4","15%","19,3","Heating DOWN","Opened","3,713","0","Safe","Calm","0,7",
"2018-06-19","22:49:30","Clear","Dry","Dark","-15,1","14,4","2688","28588","14,4","14%","19,2","","Opened","3,713","0","Safe","Calm","0,3",
"2018-06-19","22:49:40","Clear","Dry","Dark","-14,9","14,4","2688","28588","14,4","14%","19,1","","Opened","3,759","0","Safe","Calm","0,2",
"2018-06-19","22:49:50","Clear","Dry","Dark","-15,0","14,5","2688","28588","14,5","14%","19,1","","Opened","3,712","0","Safe","Calm","0,2",
"2018-06-19","22:50:00","Clear","Dry","Dark","-15,1","14,5","2688","28588","14,5","14%","19,1","","Opened","3,713","0","Safe","Calm","0,0",
"2018-06-19","22:50:10","Clear","Dry","Dark","-15,4","14,5","2688","28588","14,5","14%","19,1","","Opened","3,713","0","Safe","Calm","0,0",
"2018-06-19","22:50:20","Clear","Dry","Dark","-15,3","14,4","2688","28588","14,4","14%","19,1","","Opened","3,713","0","Safe","Calm","0,0",
"2018-06-19","22:50:30","Clear","Dry","Dark","-15,4","14,4","2688","28588","14,4","14%","19,0","","Opened","3,712","0","Safe","Calm","0,0",
"2018-06-19","22:50:40","Clear","Dry","Dark","-15,2","14,4","2688","28588","14,4","14%","19,0","","Opened","3,761","0","Safe","Calm","0,0",
"2018-06-19","22:50:50","Clear","Dry","Dark","-15,3","14,4","2688","28588","14,4","14%","19,1","","Opened","3,713","0","Safe","Calm","0,0",
"2018-06-19","22:51:00","Clear","Dry","Dark","-15,4","14,4","2688","28588","14,4","14%","19,1","","Opened","3,712","0","Safe","Calm","0,0",
"2018-06-19","22:51:10","Clear","Dry","Dark","-15,4","14,4","2688","28588","14,4","14%","19,1","","Opened","3,714","0","Safe","Calm","0,0",
"2018-06-19","22:51:20","Clear","Dry","Dark","-15,3","14,4","2688","28588","14,4","14%","19,1","","Opened","3,713","0","Safe","Calm","0,0",
"2018-06-19","22:51:30","Clear","Dry","Dark","-15,2","14,4","2688","28588","14,4","14%","19,1","","Opened","3,713","0","Safe","Calm","0,0",
"2018-06-19","22:51:40","Clear","Dry","Dark","-15,2","14,4","2688","28588","14,4","14%","19,1","","Opened","3,760","0","Safe","Calm","0,0",
"2018-06-19","22:51:50","Clear","Dry","Dark","-15,2","14,4","2688","28588","14,4","14%","19,0","","Opened","3,712","0","Safe","Calm","0,2",
"2018-06-19","22:52:00","Clear","Dry","Dark","-15,4","14,4","2688","28588","14,4","14%","19,0","","Opened","3,713","0","Safe","Calm","0,5",
"2018-06-19","22:52:10","Clear","Dry","Dark","-15,3","14,4","2688","28588","14,4","14%","19,0","","Opened","3,712","0","Safe","Calm","1,2",
"2018-06-19","22:52:20","Clear","Dry","Dark","-15,4","14,4","2688","28588","14,4","14%","18,9","","Opened","3,713","0","Safe","Calm","1,5",
"2018-06-19","22:52:30","Clear","Dry","Dark","-15,4","14,4","2688","28588","14,4","14%","18,9","","Opened","3,713","0","Safe","Calm","1,8",
"2018-06-19","22:52:40","Clear","Dry","Dark","-15,2","14,4","2688","28588","14,4","14%","18,9","","Opened","3,759","0","Safe","Calm","2,0",
"2018-06-19","22:52:50","Clear","Dry","Dark","-15,2","14,4","2688","28588","14,4","14%","18,9","","Opened","3,713","0","Safe","Calm","2,2",
"2018-06-19","22:53:00","Clear","Dry","Dark","-15,4","14,4","2688","28588","14,4","14%","18,9","","Opened","3,713","0","Safe","Calm","2,0",
"2018-06-19","22:53:10","Clear","Dry","Dark","-14,6","14,4","2688","28588","14,4","14%","18,8","","Opened","3,712","0","Safe","Calm","2,0",
"2018-06-19","22:53:20","Clear","Dry","Dark","-15,1","14,4","2688","28588","14,4","14%","18,7","","Opened","3,712","0","Safe","Calm","2,3",
"2018-06-19","22:53:30","Clear","Dry","Dark","-15,0","14,4","2688","28588","14,4","14%","18,7","","Opened","3,714","0","Safe","Calm","2,5",
"2018-06-19","22:53:40","Clear","Dry","Dark","-15,0","14,5","2688","28588","14,5","14%","18,7","Heating UP","Opened","3,759","0","Safe","Calm","3,3",
"2018-06-19","22:53:50","Clear","Dry","Dark","-15,2","14,5","2688","28588","14,5","15%","18,7","Heating UP","Opened","3,713","0","Safe","Calm","3,5",
"2018-06-19","22:54:00","Clear","Dry","Dark","-15,4","14,5","2688","28588","14,5","16%","18,8","","Opened","3,713","0","Safe","Calm","3,5",
"2018-06-19","22:54:10","Clear","Dry","Dark","-15,3","14,5","2688","28588","14,5","16%","18,8","","Opened","3,713","0","Safe","Calm","3,0",
"2018-06-19","22:54:20","Clear","Dry","Dark","-15,3","14,5","2688","28588","14,5","16%","18,8","","Opened","3,714","0","Safe","Calm","2,8",
"2018-06-19","22:54:30","Clear","Dry","Dark","-15,1","14,4","2688","28588","14,4","16%","18,9","","Opened","3,711","0","Safe","Calm","2,5",
"2018-06-19","22:54:40","Clear","Dry","Dark","-15,2","14,4","2688","28588","14,4","16%","18,9","","Opened","3,759","0","Safe","Calm","1,7",
"2018-06-19","22:54:50","Clear","Dry","Dark","-15,1","14,4","2688","28588","14,4","16%","19,0","","Opened","3,713","0","Safe","Calm","1,3",
"2018-06-19","22:55:00","Clear","Dry","Dark","-15,3","14,5","2688","28588","14,5","16%","19,0","","Opened","3,713","0","Safe","Calm","1,5",
"2018-06-19","22:55:10","Clear","Dry","Dark","-15,4","14,4","2688","28588","14,4","16%","19,1","","Opened","3,713","0","Safe","Calm","1,5",
"2018-06-19","22:55:20","Clear","Dry","Dark","-15,2","14,4","2688","28588","14,4","16%","19,1","","Opened","3,728","0","Safe","Calm","1,3",
"2018-06-19","22:55:30","Clear","Dry","Dark","-15,3","14,4","2688","28588","14,4","16%","19,1","","Opened","3,713","0","Safe","Calm","1,5",
"2018-06-19","22:55:40","Clear","Dry","Dark","-15,1","14,4","2688","28588","14,4","16%","19,1","","Opened","3,758","0","Safe","Calm","1,8",
"2018-06-19","22:55:50","Clear","Dry","Dark","-15,2","14,4","2688","28588","14,4","16%","19,1","","Opened","3,713","0","Safe","Calm","2,0",
"2018-06-19","22:56:00","Clear","Dry","Dark","-15,2","14,4","2688","28588","14,4","16%","19,1","","Opened","3,713","0","Safe","Calm","1,8",
"2018-06-19","22:56:10","Clear","Dry","Dark","-15,4","14,4","2688","28588","14,4","16%","19,2","","Opened","3,713","0","Safe","Calm","2,0",
"2018-06-19","22:56:20","Clear","Dry","Dark","-15,0","14,4","2688","28588","14,4","16%","19,2","","Opened","3,711","0","Safe","Calm","2,2",
"2018-06-19","22:56:30","Clear","Dry","Dark","-15,2","14,4","2688","28588","14,4","16%","19,2","","Opened","3,713","0","Safe","Calm","2,2",
"2018-06-19","22:56:40","Clear","Dry","Dark","-15,2","14,4","2688","28588","14,4","16%","19,2","","Opened","3,761","0","Safe","Calm","1,7",
"2018-06-19","22:56:50","Clear","Dry","Dark","-15,3","14,4","2688","57232","14,4","16%","19,2","","Opened","3,712","0","Safe","Calm","1,3",
"2018-06-19","22:57:00","Clear","Dry","Dark","-15,2","14,4","2688","28588","14,4","16%","19,3","Heating DOWN","Opened","3,713","0","Safe","Calm","1,2",
"2018-06-19","22:57:10","Clear","Dry","Dark","-14,9","14,4","2688","57232","14,4","15%","19,3","Heating DOWN","Opened","3,713","0","Safe","Calm","0,8",
"2018-06-19","22:57:20","Clear","Dry","Dark","-15,2","14,4","2688","28588","14,4","14%","19,2","","Opened","3,712","0","Safe","Calm","0,5",
"2018-06-19","22:57:30","Clear","Dry","Dark","-14,9","14,4","2688","57232","14,4","14%","19,2","","Opened","3,712","0","Safe","Calm","0,5",
"2018-06-19","22:57:40","Clear","Dry","Dark","-15,1","14,4","2688","57232","14,4","14%","19,2","","Opened","3,760","0","Safe","Calm","0,8",
"2018-06-19","22:57:50","Clear","Dry","Dark","-15,2","14,4","2688","28588","14,4","14%","19,1","","Opened","3,714","0","Safe","Calm","1,3",
"2018-06-19","22:58:00","Clear","Dry","Dark","-14,8","14,4","2688","28588","14,4","14%","19,1","","Opened","3,712","0","Safe","Calm","2,0",
"2018-06-19","22:58:10","Clear","Dry","Dark","-14,9","14,4","2688","28588","14,4","14%","19,0","","Opened","3,713","0","Safe","Calm","2,3",
"2018-06-19","22:58:20","Clear","Dry","Dark","-15,1","14,5","2688","57232","14,5","14%","19,0","","Opened","3,713","0","Safe","Calm","2,3",
"2018-06-19","22:58:31","Clear","Dry","Dark","-15,1","14,4","2688","57232","14,4","14%","19,0","","Opened","3,712","0","Safe","Calm","2,0",
"2018-06-19","22:58:41","Clear","Dry","Dark","-15,1","14,5","2688","57232","14,5","14%","19,0","","Opened","3,760","0","Safe","Calm","1,7",
"2018-06-19","22:58:51","Clear","Dry","Dark","-15,0","14,5","2688","57232","14,5","14%","19,0","","Opened","3,712","0","Safe","Calm","1,2",
"2018-06-19","22:59:01","Clear","Dry","Dark","-15,1","14,5","2688","57232","14,5","14%","19,0","","Opened","3,714","0","Safe","Calm","0,5",
"2018-06-19","22:59:11","Clear","Dry","Dark","-15,2","14,4","2688","57232","14,4","14%","19,0","","Opened","3,712","0","Safe","Calm","0,2",
"2018-06-19","22:59:21","Clear","Dry","Dark","-14,9","14,4","2688","28588","14,4","14%","19,0","","Opened","3,713","0","Safe","Calm","0,0",
"2018-06-19","22:59:31","Clear","Dry","Dark","-15,0","14,4","2688","57232","14,4","14%","18,9","","Opened","3,712","0","Safe","Calm","0,2",
"2018-06-19","22:59:41","Clear","Dry","Dark","-15,0","14,5","2688","57232","14,5","14%","18,9","","Opened","3,760","0","Safe","Calm","0,3",
"2018-06-19","22:59:51","Clear","Dry","Dark","-15,2","14,5","2688","57232","14,5","14%","18,9","","Opened","3,713","0","Safe","Calm","0,5",
"2018-06-19","23:00:01","Clear","Dry","Dark","-15,2","14,5","2688","57232","14,5","14%","18,9","","Opened","3,711","0","Safe","Calm","0,5",
"2018-06-19","23:00:11","Clear","Dry","Dark","-15,2","14,5","2688","57232","14,5","14%","18,9","","Opened","3,714","0","Safe","Calm","0,7",
"2018-06-19","23:00:21","Clear","Dry","Dark","-15,3","14,5","2688","57232","14,5","14%","18,9","","Opened","3,712","0","Safe","Calm","0,8",
"2018-06-19","23:00:31","Clear","Dry","Dark","-15,1","14,5","2688","28588","14,5","14%","18,9","","Opened","3,713","0","Safe","Calm","0,7",
"2018-06-19","23:00:41","Clear","Dry","Dark","-15,4","14,5","2688","57232","14,5","14%","18,9","","Opened","3,759","0","Safe","Calm","0,5",
"2018-06-19","23:00:51","Clear","Dry","Dark","-15,4","14,5","2688","57232","14,5","14%","19,0","","Opened","3,712","0","Safe","Calm","0,3",
"2018-06-19","23:01:01","Clear","Dry","Dark","-15,3","14,4","2688","57232","14,4","14%","18,9","","Opened","3,714","0","Safe","Calm","0,5",
"2018-06-19","23:01:11","Clear","Dry","Dark","-15,2","14,4","2688","28588","14,4","14%","18,9","","Opened","3,712","0","Safe","Calm","0,8",
"2018-06-19","23:01:21","Clear","Dry","Dark","-15,3","14,4","2688","57232","14,4","14%","18,9","","Opened","3,712","0","Safe","Calm","1,2",
"2018-06-19","23:01:31","Clear","Dry","Dark","-15,2","14,4","2688","57232","14,4","14%","18,9","","Opened","3,713","0","Safe","Calm","1,5",
"2018-06-19","23:01:41","Clear","Dry","Dark","-15,1","14,4","2688","57232","14,4","14%","18,8","","Opened","3,760","0","Safe","Calm","2,2",
"2018-06-19","23:01:51","Clear","Dry","Dark","-14,7","14,5","2688","57232","14,5","14%","18,8","","Opened","3,711","0","Safe","Calm","2,5",
"2018-06-19","23:02:01","Clear","Dry","Dark","-14,9","14,5","2688","57232","14,5","14%","18,7","Heating UP","Opened","3,713","0","Safe","Calm","2,8",
"2018-06-19","23:02:11","Clear","Dry","Dark","-15,0","14,5","2688","57232","14,5","15%","18,7","Heating UP","Opened","3,714","0","Safe","Calm","2,8",
"2018-06-19","23:02:21","Clear","Dry","Dark","-14,9","14,5","2688","57232","14,5","16%","18,8","","Opened","3,712","0","Safe","Calm","3,2",
"2018-06-19","23:02:31","Clear","Dry","Dark","-15,2","14,5","2688","57232","14,5","16%","18,8","","Opened","3,713","0","Safe","Calm","3,2",
"2018-06-19","23:02:41","Clear","Dry","Dark","-15,2","14,5","2688","57232","14,5","16%","18,9","","Opened","3,759","0","Safe","Calm","2,8",
"2018-06-19","23:02:51","Clear","Dry","Dark","-14,9","14,5","2688","57232","14,5","16%","18,9","","Opened","3,713","0","Safe","Calm","3,3",
"2018-06-19","23:03:01","Clear","Dry","Dark","-15,1","14,5","2688","57232","14,5","16%","18,9","","Opened","3,713","0","Safe","Calm","3,3",
"2018-06-19","23:03:11","Clear","Dry","Dark","-14,6","14,6","2688","57232","14,6","16%","18,9","","Opened","3,713","0","Safe","Calm","3,8",
"2018-06-19","23:03:21","Clear","Dry","Dark","-15,1","14,6","2688","57232","14,6","16%","19,0","","Opened","3,714","0","Safe","Calm","3,3",
"2018-06-19","23:03:31","Clear","Dry","Dark","-15,2","14,6","2688","57232","14,6","16%","19,0","","Opened","3,712","0","Safe","Calm","3,5",
"2018-06-19","23:03:41","Clear","Dry","Dark","-15,2","14,6","2688","57232","14,6","16%","19,1","","Opened","3,759","0","Safe","Calm","3,3",
"2018-06-19","23:03:51","Clear","Dry","Dark","-15,2","14,6","2688","57232","14,6","16%","19,1","","Opened","3,713","0","Safe","Calm","3,0",
"2018-06-19","23:04:01","Clear","Dry","Dark","-15,0","14,6","2688","57232","14,6","16%","19,1","","Opened","3,712","0","Safe","Calm","3,2",
"2018-06-19","23:04:11","Clear","Dry","Dark","-15,1","14,6","2688","57232","14,6","16%","19,1","","Opened","3,713","0","Safe","Calm","2,5",
"2018-06-19","23:04:21","Clear","Dry","Dark","-15,2","14,6","2688","57232","14,6","16%","19,0","","Opened","3,713","0","Safe","Calm","2,8",
"2018-06-19","23:04:31","Clear","Dry","Dark","-15,4","14,6","2688","57232","14,6","16%","19,0","","Opened","3,712","0","Safe","Calm","3,0",
"2018-06-19","23:04:41","Clear","Dry","Dark","-15,2","14,6","2688","57232","14,6","16%","19,0","","Opened","3,758","0","Safe","Calm","3,3",
"2018-06-19","23:04:51","Clear","Dry","Dark","-15,0","14,6","2688","57232","14,6","16%","19,1","","Opened","3,713","0","Safe","Calm","3,2",
"2018-06-19","23:05:01","Clear","Dry","Dark","-15,1","14,6","2688","57232","14,6","16%","19,2","","Opened","3,713","0","Safe","Calm","2,7",
"2018-06-19","23:05:11","Clear","Dry","Dark","-15,2","14,6","2688","57232","14,6","16%","19,2","","Opened","3,713","0","Safe","Calm","3,2",
"2018-06-19","23:05:21","Clear","Dry","Dark","-15,3","14,6","2688","57232","14,6","16%","19,2","","Opened","3,713","0","Safe","Calm","2,8",
"2018-06-19","23:05:31","Clear","Dry","Dark","-15,4","14,6","2688","57232","14,6","16%","19,3","","Opened","3,713","0","Safe","Calm","2,3",
"2018-06-19","23:05:41","Clear","Dry","Dark","-15,4","14,6","2688","57232","14,6","16%","19,3","","Opened","3,759","0","Safe","Calm","2,0",
"2018-06-19","23:05:51","Clear","Dry","Dark","-15,5","14,6","2688","57232","14,6","16%","19,2","","Opened","3,712","0","Safe","Calm","2,0",
"2018-06-19","23:06:01","Clear","Dry","Dark","-15,4","14,6","2688","57232","14,6","16%","19,3","","Opened","3,713","0","Safe","Calm","2,0",
"2018-06-19","23:06:11","Clear","Dry","Dark","-15,7","14,6","2688","57232","14,6","16%","19,3","","Opened","3,713","0","Safe","Calm","1,8",
"2018-06-19","23:06:21","Clear","Dry","Dark","-15,2","14,6","2688","57232","14,6","16%","19,2","","Opened","3,713","0","Safe","Calm","2,2",
"2018-06-19","23:06:31","Clear","Dry","Dark","-15,5","14,6","2688","57232","14,6","16%","19,2","","Opened","3,713","0","Safe","Calm","2,7",
"2018-06-19","23:06:41","Clear","Dry","Dark","-15,4","14,6","2688","57232","14,6","16%","19,2","","Opened","3,760","0","Safe","Calm","3,0",
"2018-06-19","23:06:51","Clear","Dry","Dark","-15,6","14,6","2688","57232","14,6","16%","19,3","","Opened","3,712","0","Safe","Calm","3,0",
"2018-06-19","23:07:01","Clear","Dry","Dark","-15,3","14,6","2688","57232","14,6","16%","19,3","","Opened","3,712","0","Safe","Calm","3,2",
"2018-06-19","23:07:11","Clear","Dry","Dark","-15,3","14,6","2688","57232","14,6","16%","19,3","","Opened","3,713","0","Safe","Calm","2,7",
"2018-06-19","23:07:21","Clear","Dry","Dark","-15,3","14,6","2688","57232","14,6","16%","19,3","","Opened","3,712","0","Safe","Calm","2,8",
"2018-06-19","23:07:31","Clear","Dry","Dark","-15,3","14,6","2688","57232","14,6","16%","19,3","","Opened","3,714","0","Safe","Calm","3,0",
"2018-06-19","23:07:41","Clear","Dry","Dark","-15,2","14,6","2688","57232","14,6","16%","19,2","","Opened","3,760","0","Safe","Calm","3,0",
"2018-06-19","23:07:51","Clear","Dry","Dark","-15,4","14,6","2688","57232","14,6","16%","19,2","","Opened","3,713","0","Safe","Calm","3,2",
"2018-06-19","23:08:01","Clear","Dry","Dark","-15,4","14,6","2688","57232","14,6","16%","19,3","","Opened","3,712","0","Safe","Calm","3,2",
"2018-06-19","23:08:11","Clear","Dry","Dark","-15,5","14,6","2688","57232","14,6","16%","19,3","","Opened","3,712","0","Safe","Calm","3,3",
"2018-06-19","23:08:21","Clear","Dry","Dark","-15,5","14,6","2688","57232","14,6","16%","19,3","","Opened","3,713","0","Safe","Calm","2,8",
"2018-06-19","23:08:31","Clear","Dry","Dark","-15,2","14,6","2688","57232","14,6","16%","19,3","","Opened","3,712","0","Safe","Calm","2,5",
"2018-06-19","23:08:41","Clear","Dry","Dark","-15,5","14,6","2688","57232","14,6","16%","19,3","","Opened","3,761","0","Safe","Calm","2,2",
"2018-06-19","23:08:51","Clear","Dry","Dark","-15,5","14,6","2688","57232","14,6","16%","19,3","","Opened","3,713","0","Safe","Calm","1,8",
"2018-06-19","23:09:01","Clear","Dry","Dark","-15,4","14,6","2688","57232","14,6","16%","19,4","","Opened","3,712","0","Safe","Calm","1,8",
"2018-06-19","23:09:11","Clear","Dry","Dark","-15,2","14,6","2688","57232","14,6","16%","19,4","","Opened","3,713","0","Safe","Calm","1,8",
"2018-06-19","23:09:21","Clear","Dry","Dark","-15,2","14,6","2688","57232","14,6","16%","19,3","","Opened","3,712","0","Safe","Calm","2,3",
"2018-06-19","23:09:31","Clear","Dry","Dark","-15,2","14,6","2688","57232","14,6","16%","19,3","","Opened","3,713","0","Safe","Calm","2,5",
"2018-06-19","23:09:41","Clear","Dry","Dark","-15,3","14,6","2688","57232","14,6","16%","19,3","","Opened","3,760","0","Safe","Calm","3,0",
"2018-06-19","23:09:51","Clear","Dry","Dark","-15,2","14,6","2688","57232","14,6","16%","19,3","","Opened","3,713","0","Safe","Calm","3,7",
"2018-06-19","23:10:01","Clear","Dry","Dark","-15,1","14,6","2688","57232","14,6","16%","19,3","","Opened","3,713","0","Safe","Calm","3,8",
"2018-06-19","23:10:11","Clear","Dry","Dark","-15,5","14,6","2688","57232","14,6","16%","19,4","","Opened","3,712","0","Safe","Calm","3,8",
"2018-06-19","23:10:21","Clear","Dry","Dark","-15,5","14,6","2688","57232","14,6","16%","19,4","","Opened","3,713","0","Safe","Calm","3,3",
"2018-06-19","23:10:31","Clear","Dry","Dark","-15,5","14,6","2688","57232","14,6","16%","19,4","","Opened","3,713","0","Safe","Calm","2,7",
"2018-06-19","23:10:41","Clear","Dry","Dark","-15,1","14,6","2688","57232","14,6","16%","19,4","","Opened","3,761","0","Safe","Calm","2,3",
"2018-06-19","23:10:51","Clear","Dry","Dark","-15,2","14,6","2688","57232","14,6","16%","19,4","","Opened","3,712","0","Safe","Calm","2,0",
"2018-06-19","23:11:01","Clear","Dry","Dark","-15,3","14,6","2688","57232","14,6","16%","19,4","","Opened","3,713","0","Safe","Calm","2,2",
"2018-06-19","23:11:11","Clear","Dry","Dark","-15,4","14,6","2688","57232","14,6","16%","19,4","","Opened","3,713","0","Safe","Calm","2,2",
"2018-06-19","23:11:21","Clear","Dry","Dark","-15,6","14,6","2688","57232","14,6","16%","19,4","","Opened","3,711","0","Safe","Calm","2,2",
"2018-06-19","23:11:31","Clear","Dry","Dark","-15,4","14,6","2688","57232","14,6","16%","19,3","","Opened","3,713","0","Safe","Calm","2,8",
"2018-06-19","23:11:41","Clear","Dry","Dark","-15,4","14,6","2688","57232","14,6","16%","19,3","","Opened","3,759","0","Safe","Calm","2,8",
"2018-06-19","23:11:51","Clear","Dry","Dark","-15,4","14,6","2688","57232","14,6","16%","19,4","","Opened","3,714","0","Safe","Calm","2,7",
"2018-06-19","23:12:01","Clear","Dry","Dark","-15,4","14,6","2688","57232","14,6","16%","19,4","","Opened","3,713","0","Safe","Calm","2,3",
"2018-06-19","23:12:11","Clear","Dry","Dark","-15,5","14,6","2688","57232","14,6","16%","19,4","","Opened","3,712","0","Safe","Calm","2,3",
"2018-06-19","23:12:21","Clear","Dry","Dark","-15,5","14,6","2688","57232","14,6","16%","19,4","","Opened","3,713","0","Safe","Calm","2,5",
"2018-06-19","23:12:31","Clear","Dry","Dark","-15,2","14,6","2688","57232","14,6","16%","19,4","","Opened","3,712","0","Safe","Calm","2,2",
"2018-06-19","23:12:41","Clear","Dry","Dark","-15,2","14,6","2688","57232","14,6","16%","19,4","","Opened","3,759","0","Safe","Calm","2,5",
"2018-06-19","23:12:51","Clear","Dry","Dark","-15,5","14,6","2688","57232","14,6","16%","19,4","","Opened","3,713","0","Safe","Calm","2,5",
"2018-06-19","23:13:01","Clear","Dry","Dark","-15,5","14,6","2688","57232","14,6","16%","19,4","","Opened","3,714","0","Safe","Calm","2,5",
"2018-06-19","23:13:11","Clear","Dry","Dark","-15,3","14,6","2688","57232","14,6","16%","19,4","","Opened","3,713","0","Safe","Calm","2,8",
"2018-06-19","23:13:21","Clear","Dry","Dark","-15,3","14,6","2688","57232","14,6","16%","19,3","","Opened","3,713","0","Safe","Calm","3,3",
"2018-06-19","23:13:31","Clear","Dry","Dark","-15,5","14,6","2688","57232","14,6","16%","19,3","","Opened","3,713","0","Safe","Calm","3,5",
"2018-06-19","23:13:41","Clear","Dry","Dark","-15,2","14,6","2688","57232","14,6","16%","19,3","","Opened","3,761","0","Safe","Calm","3,5",
"2018-06-19","23:13:51","Clear","Dry","Dark","-15,4","14,6","2688","57232","14,6","16%","19,4","","Opened","3,713","0","Safe","Calm","3,5",
"2018-06-19","23:14:01","Clear","Dry","Dark","-15,5","14,6","2688","57232","14,6","16%","19,4","","Opened","3,712","0","Safe","Calm","3,5",
"2018-06-19","23:14:11","Clear","Dry","Dark","-15,5","14,6","2688","57232","14,6","16%","19,4","","Opened","3,714","0","Safe","Calm","3,0",
"2018-06-19","23:14:21","Clear","Dry","Dark","-15,6","14,6","2688","57232","14,6","16%","19,4","","Opened","3,713","0","Safe","Calm","2,2",
"2018-06-19","23:14:31","Clear","Dry","Dark","-15,2","14,6","2688","57232","14,6","16%","19,4","","Opened","3,712","0","Safe","Calm","1,8",
"2018-06-19","23:14:42","Clear","Dry","Dark","-15,5","14,6","2688","57232","14,6","16%","19,5","Heating DOWN","Opened","3,759","0","Safe","Calm","1,2",
"2018-06-19","23:14:51","Clear","Dry","Dark","-15,5","14,6","2688","57232","14,6","15%","19,5","Heating DOWN","Opened","3,714","0","Safe","Calm","1,0",
"2018-06-19","23:15:02","Clear","Dry","Dark","-15,6","14,6","2688","57232","14,6","14%","19,5","Heating DOWN","Opened","3,713","0","Safe","Calm","0,7",
"2018-06-19","23:15:12","Clear","Dry","Dark","-15,4","14,6","2688","57232","14,6","13%","19,4","","Opened","3,713","0","Safe","Calm","0,7",
"2018-06-19","23:15:22","Clear","Dry","Dark","-15,1","14,6","2688","57232","14,6","13%","19,4","","Opened","3,714","0","Safe","Calm","0,8",
"2018-06-19","23:15:32","Clear","Dry","Dark","-15,0","14,7","2688","57232","14,7","13%","19,2","","Opened","3,713","0","Safe","Calm","1,0",
"2018-06-19","23:15:42","Clear","Dry","Dark","-15,5","14,7","2688","57232","14,7","13%","19,2","","Opened","3,759","0","Safe","Calm","1,2",
"2018-06-19","23:15:52","Clear","Dry","Dark","-15,4","14,7","2688","57232","14,7","13%","19,2","","Opened","3,713","0","Safe","Calm","1,2",
"2018-06-19","23:16:02","Clear","Dry","Dark","-15,1","14,6","2688","57232","14,6","13%","19,1","","Opened","3,714","0","Safe","Calm","1,5",
"2018-06-19","23:16:12","Clear","Dry","Dark","-14,9","14,7","2688","57232","14,7","13%","19,1","","Opened","3,712","0","Safe","Calm","1,7",
"2018-06-19","23:16:22","Clear","Dry","Dark","-15,1","14,7","2688","57232","14,7","13%","19,1","","Opened","3,713","0","Safe","Calm","1,5",
"2018-06-19","23:16:32","Clear","Dry","Dark","-15,5","14,7","2688","57232","14,7","13%","19,1","","Opened","3,714","0","Safe","Calm","1,2",
"2018-06-19","23:16:42","Clear","Dry","Dark","-15,6","14,7","2688","57232","14,7","13%","19,0","","Opened","3,760","0","Safe","Calm","1,0",
"2018-06-19","23:16:52","Clear","Dry","Dark","-15,5","14,6","2688","57232","14,6","13%","19,0","","Opened","3,712","0","Safe","Calm","0,8",
"2018-06-19","23:17:02","Clear","Dry","Dark","-15,6","14,6","2688","57232","14,6","13%","19,0","","Opened","3,713","0","Safe","Calm","0,5",
"2018-06-19","23:17:12","Clear","Dry","Dark","-15,2","14,6","2688","57232","14,6","13%","19,0","","Opened","3,714","0","Safe","Calm","0,3",
"2018-06-19","23:17:22","Clear","Dry","Dark","-15,4","14,6","2688","57232","14,6","13%","19,0","","Opened","3,713","0","Safe","Calm","0,2",
"2018-06-19","23:17:32","Clear","Dry","Dark","-15,6","14,6","2688","57232","14,6","13%","19,0","","Opened","3,712","0","Safe","Calm","0,2",
"2018-06-19","23:17:42","Clear","Dry","Dark","-14,7","14,6","2688","57232","14,6","13%","18,9","","Opened","3,745","0","Safe","Calm","0,5",
"2018-06-19","23:17:52","Clear","Dry","Dark","-15,2","14,6","2688","57232","14,6","13%","18,9","","Opened","3,713","0","Safe","Calm","0,8",
"2018-06-19","23:18:02","Clear","Dry","Dark","-15,4","14,6","2688","57232","14,6","13%","18,9","","Opened","3,712","0","Safe","Calm","1,2",
"2018-06-19","23:18:12","Clear","Dry","Dark","-15,5","14,6","2688","57232","14,6","13%","18,9","","Opened","3,713","0","Safe","Calm","1,3",
"2018-06-19","23:18:22","Clear","Dry","Dark","-15,5","14,6","2688","57232","14,6","13%","18,8","Heating UP","Opened","3,713","0","Safe","Calm","1,3",
"2018-06-19","23:18:32","Clear","Dry","Dark","-15,6","14,6","2688","57232","14,6","14%","18,8","Heating UP","Opened","3,712","0","Safe","Calm","1,3",
"2018-06-19","23:18:42","Clear","Dry","Dark","-15,4","14,6","2688","57232","14,6","15%","18,9","","Opened","3,759","0","Safe","Calm","1,0",
"2018-06-19","23:18:52","Clear","Dry","Dark","-15,0","14,6","2688","57232","14,6","15%","18,8","Heating UP","Opened","3,714","0","Safe","Calm","1,8",
"2018-06-19","23:19:02","Clear","Dry","Dark","-15,0","14,6","2688","57232","14,6","16%","18,8","Heating UP","Opened","3,713","0","Safe","Calm","2,2",
